attendance,reporting_status,venue_name,venue_type,venue_capacity,continent,country,city,show_nights,artist_name,gender,generation,members,company,years_since_debut,artist_age_bucket,artist_country
13000.0,parcial,Aichi Sky Expo,concert hall,10000.0,Asia,Japan,Nagoya,2,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing,SEVENTEEN_Japan
24155.0,parcial,Yokohama Arena,arena,17000.0,Asia,Japan,Yokohama,2,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing,SEVENTEEN_Japan
43500.0,parcial,Makuhari Messe,arena,,Asia,Japan,Chiba,3,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing,SEVENTEEN_Japan
4566.0,parcial,Istora Senayan,arena,7166.0,Asia,Indonesia,Jakarta,1,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing,SEVENTEEN_Indonesia
8538.0,parcial,IMPACT Thunder Dome,concert hall,3500.0,Asia,Thailand,Bangkok,2,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing,SEVENTEEN_Thailand
,unreported,Prudential Center,arena,17000.0,North America,United States,Newark,1,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing,SEVENTEEN_United States
,unreported,United Center,arena,23500.0,North America,United States,Chicago,1,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing,SEVENTEEN_United States
,unreported,Toyota Music Factory,theater,4000.0,North America,United States,Irving,1,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing,SEVENTEEN_United States
4793.0,parcial,Smart Financial Centre,concert hall,6400.0,North America,United States,Sugar Land,1,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing,SEVENTEEN_United States
7233.0,parcial,Palacio de los Deportes,arena,26000.0,North America,Mexico,Mexico City,1,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing,SEVENTEEN_Mexico
,unreported,Kia Forum,arena,17500.0,North America,United States,Inglewood,1,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing,SEVENTEEN_United States
,unreported,SAP Center,arena,19190.0,North America,United States,San Jose,1,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing,SEVENTEEN_United States
3878.0,parcial,accesso ShoWare Center,arena,7141.0,North America,United States,Kent,1,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing,SEVENTEEN_United States
7636.0,parcial,SM Mall of Asia Arena,arena,15000.0,Asia,Philippines,Pasay,1,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing,SEVENTEEN_Philippines
,unreported,Unifi Arena,arena,11000.0,Asia,Malaysia,Kuala Lumpur,1,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing,SEVENTEEN_Malaysia
,unreported,NTSU Arena,arena,15000.0,Asia,Taiwan,Taoyuan,1,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing,SEVENTEEN_Taiwan
,unreported,Movistar Arena,arena,15000.0,Europe,Spain,Madrid,1,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing,SEVENTEEN_Spain
,unreported,La Seine Musicale,concert hall,6000.0,Europe,France,Paris,1,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing,SEVENTEEN_France
,unreported,Wembley Arena,arena,12500.0,Europe,England,London,1,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing,SEVENTEEN_England
,unreported,Uber Arena,arena,17000.0,Europe,Germany,Berlin,1,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing,SEVENTEEN_Germany
34923.0,reported,Gocheok Sky Dome,stadium,16744.0,Asia,South Korea,Seoul,2,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established,SEVENTEEN_South Korea
8377.0,reported,Rogers Arena,arena,19000.0,North America,Canada,Vancouver,1,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established,SEVENTEEN_Canada
8806.0,reported,Climate Pledge Arena,arena,17200.0,North America,United States,Seattle,1,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established,SEVENTEEN_United States
12601.0,reported,Oakland Arena,arena,19596.0,North America,United States,Oakland,1,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established,SEVENTEEN_United States
12561.0,reported,Kia Forum,arena,17500.0,North America,United States,Inglewood,1,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established,SEVENTEEN_United States
9124.0,reported,Toyota Center,arena,19000.0,North America,United States,Houston,1,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established,SEVENTEEN_United States
9282.0,reported,Dickies Arena,arena,14000.0,North America,United States,Fort Worth,1,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established,SEVENTEEN_United States
12421.0,reported,United Center,arena,23500.0,North America,United States,Chicago,1,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established,SEVENTEEN_United States
11341.0,reported,Capital One Arena,arena,20356.0,North America,United States,Washington,1,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established,SEVENTEEN_United States
9503.0,reported,State Farm Arena,arena,18000.0,North America,United States,Atlanta,1,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established,SEVENTEEN_United States
9028.0,reported,UBS Arena,arena,19000.0,North America,United States,New York,1,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established,SEVENTEEN_United States
13763.0,reported,Scotiabank Arena,arena,19800.0,North America,Canada,Toronto,1,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established,SEVENTEEN_Canada
10717.0,reported,Prudential Center,arena,17000.0,North America,United States,Newark,1,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established,SEVENTEEN_United States
17336.0,reported,ICE BSD,concert hall,,Asia,Indonesia,Tangerang,2,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established,SEVENTEEN_Indonesia
19270.0,reported,IMPACT Arena,arena,12000.0,Asia,Thailand,Bangkok,2,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established,SEVENTEEN_Thailand
16956.0,reported,SM Mall of Asia Arena,arena,15000.0,Asia,Philippines,Pasay,2,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established,SEVENTEEN_Philippines
8191.0,reported,Singapore Indoor Stadium,arena,9000.0,Asia,Singapore,Singapore,1,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established,SEVENTEEN_Singapore
78593.0,reported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,2,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established,SEVENTEEN_Japan
93063.0,reported,Tokyo Dome,stadium,55000.0,Asia,Japan,Tokyo,2,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established,SEVENTEEN_Japan
81644.0,reported,Vantelin Dome,stadium,36418.0,Asia,Japan,Nagoya,2,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established,SEVENTEEN_Japan
39480.0,reported,Philippine Arena,arena,55000.0,Asia,Philippines,Bulacan,1,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established,SEVENTEEN_Philippines
25079.0,reported,Madya Stadium,stadium,,Asia,Indonesia,Jakarta,1,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established,SEVENTEEN_Indonesia
34341.0,reported,Gocheok Sky Dome,stadium,16744.0,Asia,South Korea,Seoul,2,SEVENTEEN,male,3,13,"Pledis,HYBE",7,established,SEVENTEEN_South Korea
89119.0,reported,Tokyo Dome,stadium,55000.0,Asia,Japan,Tokyo,2,SEVENTEEN,male,3,13,"Pledis,HYBE",7,established,SEVENTEEN_Japan
61088.0,reported,Belluna Dome,stadium,31552.0,Asia,Japan,Saitama,2,SEVENTEEN,male,3,13,"Pledis,HYBE",7,established,SEVENTEEN_Japan
108239.0,reported,Vantelin Dome,stadium,36418.0,Asia,Japan,Nagoya,3,SEVENTEEN,male,3,13,"Pledis,HYBE",7,established,SEVENTEEN_Japan
107848.0,reported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,3,SEVENTEEN,male,3,13,"Pledis,HYBE",7,established,SEVENTEEN_Japan
68670.0,reported,PayPay Dome,stadium,47500.0,Asia,Japan,Fukuoka,2,SEVENTEEN,male,3,13,"Pledis,HYBE",7,established,SEVENTEEN_Japan
59023.0,reported,Rajamangala Stadium,stadium,51560.0,Asia,Thailand,Bangkok,2,SEVENTEEN,male,3,13,"Pledis,HYBE",7,established,SEVENTEEN_Thailand
54035.0,reported,Philippine Sports Stadium,stadium,25000.0,Asia,Philippines,Bulacan,2,SEVENTEEN,male,3,13,"Pledis,HYBE",7,established,SEVENTEEN_Philippines
37486.0,reported,Macau Olympic Sports Center,stadium,16272.0,Asia,Macau,Macau,2,SEVENTEEN,male,3,13,"Pledis,HYBE",7,established,SEVENTEEN_Macau
56047.0,reported,Incheon Stadium,stadium,29376.0,Asia,South Korea,Incheon,2,SEVENTEEN,male,3,13,"Pledis,HYBE",7,established,SEVENTEEN_South Korea
71525.0,reported,World Cup Stadium,stadium,66704.0,Asia,South Korea,Seoul,2,SEVENTEEN,male,3,13,"Pledis,HYBE",7,established,SEVENTEEN_South Korea
100565.0,reported,Nagai Stadium,stadium,47853.0,Asia,Japan,Osaka,2,SEVENTEEN,male,3,13,"Pledis,HYBE",7,established,SEVENTEEN_Japan
140328.0,reported,Nissan Stadium,stadium,72327.0,Asia,Japan,Yokohama,2,SEVENTEEN,male,3,13,"Pledis,HYBE",7,established,SEVENTEEN_Japan
57421.0,reported,Goyang Stadium,stadium,41311.0,Asia,South Korea,Goyang,2,SEVENTEEN,male,3,13,"Pledis,HYBE",8,established,SEVENTEEN_South Korea
21808.0,reported,Allstate Arena,arena,22000.0,North America,United States,Rosemont,2,SEVENTEEN,male,3,13,"Pledis,HYBE",8,established,SEVENTEEN_United States
25532.0,reported,UBS Arena,arena,19000.0,North America,United States,New York,2,SEVENTEEN,male,3,13,"Pledis,HYBE",8,established,SEVENTEEN_United States
25723.0,reported,Frost Bank Center,arena,19000.0,North America,United States,San Antonio,2,SEVENTEEN,male,3,13,"Pledis,HYBE",8,established,SEVENTEEN_United States
23409.0,reported,Oakland Arena,arena,19596.0,North America,United States,Oakland,2,SEVENTEEN,male,3,13,"Pledis,HYBE",8,established,SEVENTEEN_United States
43069.0,reported,BMO Stadium,stadium,22000.0,North America,United States,Los Angeles,2,SEVENTEEN,male,3,13,"Pledis,HYBE",8,established,SEVENTEEN_United States
76020.0,reported,Vantelin Dome,stadium,36418.0,Asia,Japan,Nagoya,2,SEVENTEEN,male,3,13,"Pledis,HYBE",8,established,SEVENTEEN_Japan
87763.0,reported,Tokyo Dome,stadium,55000.0,Asia,Japan,Tokyo,2,SEVENTEEN,male,3,13,"Pledis,HYBE",8,established,SEVENTEEN_Japan
112150.0,reported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,3,SEVENTEEN,male,3,13,"Pledis,HYBE",8,established,SEVENTEEN_Japan
106571.0,reported,PayPay Dome,stadium,47500.0,Asia,Japan,Fukuoka,3,SEVENTEEN,male,3,13,"Pledis,HYBE",8,established,SEVENTEEN_Japan
57632.0,reported,Philippine Sports Stadium,stadium,25000.0,Asia,Philippines,Bulacan,2,SEVENTEEN,male,3,13,"Pledis,HYBE",8,established,SEVENTEEN_Philippines
73985.0,reported,Singapore National Stadium,stadium,55000.0,Asia,Singapore,Singapore,2,SEVENTEEN,male,3,13,"Pledis,HYBE",8,established,SEVENTEEN_Singapore
64819.0,reported,International Stadium,arena,82000.0,Asia,Indonesia,Jakarta,2,SEVENTEEN,male,3,13,"Pledis,HYBE",8,established,SEVENTEEN_Indonesia
68845.0,reported,Rajamangala Stadium,stadium,51560.0,Asia,Thailand,Bangkok,2,SEVENTEEN,male,3,13,"Pledis,HYBE",8,established,SEVENTEEN_Thailand
50053.0,reported,Incheon Stadium,stadium,29376.0,Asia,South Korea,Incheon,2,SEVENTEEN,male,3,13,"Pledis,HYBE",9,established,SEVENTEEN_South Korea
71192.0,reported,Kai Tak Stadium,stadium,45995.0,Asia,Hong Kong,Hong Kong,2,SEVENTEEN,male,3,13,"Pledis,HYBE",9,established,SEVENTEEN_Hong Kong
11319.0,reported,Tacoma Dome,arena,21000.0,North America,United States,Tacoma,1,SEVENTEEN,male,3,13,"Pledis,HYBE",9,established,SEVENTEEN_United States
26734.0,reported,BMO Stadium,stadium,22000.0,North America,United States,Los Angeles,2,SEVENTEEN,male,3,13,"Pledis,HYBE",9,established,SEVENTEEN_United States
13220.0,reported,Moody Center,arena,16223.0,North America,United States,Austin,2,SEVENTEEN,male,3,13,"Pledis,HYBE",9,established,SEVENTEEN_United States
15527.0,reported,Amerant Bank Arena,arena,23000.0,North America,United States,Sunrise,2,SEVENTEEN,male,3,13,"Pledis,HYBE",9,established,SEVENTEEN_United States
18437.0,reported,Capital One Arena,arena,20356.0,North America,United States,Washington,2,SEVENTEEN,male,3,13,"Pledis,HYBE",9,established,SEVENTEEN_United States
,unreported,Vantelin Dome,stadium,36418.0,Asia,Japan,Nagoya,3,SEVENTEEN,male,3,13,"Pledis,HYBE",9,established,SEVENTEEN_Japan
,unreported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,3,SEVENTEEN,male,3,13,"Pledis,HYBE",9,established,SEVENTEEN_Japan
,unreported,Tokyo Dome,stadium,55000.0,Asia,Japan,Tokyo,2,SEVENTEEN,male,3,13,"Pledis,HYBE",9,established,SEVENTEEN_Japan
,unreported,PayPay Dome,stadium,47500.0,Asia,Japan,Fukuoka,2,SEVENTEEN,male,3,13,"Pledis,HYBE",9,established,SEVENTEEN_Japan
,unreported,Kai Tak Stadium,stadium,45995.0,Asia,Hong Kong,Hong Kong,2,SEVENTEEN,male,3,13,"Pledis,HYBE",9,established,SEVENTEEN_Hong Kong
,unreported,Singapore National Stadium,stadium,55000.0,Asia,Singapore,Singapore,1,SEVENTEEN,male,3,13,"Pledis,HYBE",9,established,SEVENTEEN_Singapore
,unreported,Suphachalasai Stadium,stadium,35000.0,Asia,Thailand,Bangkok,2,SEVENTEEN,male,3,13,"Pledis,HYBE",9,established,SEVENTEEN_Thailand
,unreported,Philippine Sports Stadium,stadium,25000.0,Asia,Philippines,Bulacan,1,SEVENTEEN,male,3,13,"Pledis,HYBE",9,established,SEVENTEEN_Philippines
,unreported,Incheon Stadium,stadium,29376.0,Asia,South Korea,Incheon,2,SEVENTEEN,male,3,13,"Pledis,HYBE",9,established,SEVENTEEN_South Korea
15693.0,reported,Jamsil Indoor Stadium,arena,11069.0,Asia,South Korea,Seoul,3,Stray Kids,male,4,8,JYP,4,growing,Stray Kids_South Korea
12000.0,reported,World Memorial Hall,arena,8000.0,Asia,Japan,Kobe,2,Stray Kids,male,4,8,JYP,4,growing,Stray Kids_Japan
21580.0,reported,Yoyogi National Gymnasium,arena,12898.0,Asia,Japan,Tokyo,2,Stray Kids,male,4,8,JYP,4,growing,Stray Kids_Japan
24186.0,reported,Prudential Center,arena,17000.0,North America,United States,Newark,2,Stray Kids,male,4,8,JYP,4,growing,Stray Kids_United States
12718.0,reported,United Center,arena,23500.0,North America,United States,Chicago,1,Stray Kids,male,4,8,JYP,4,growing,Stray Kids_United States
24920.0,reported,Kia Forum,arena,17500.0,North America,United States,Inglewood,2,Stray Kids,male,4,8,JYP,4,growing,Stray Kids_United States
12507.0,reported,Oakland Arena,arena,19596.0,North America,United States,Oakland,1,Stray Kids,male,4,8,JYP,4,growing,Stray Kids_United States
23522.0,reported,Climate Pledge Arena,arena,17200.0,North America,United States,Seattle,2,Stray Kids,male,4,8,JYP,4,growing,Stray Kids_United States
20026.0,reported,Honda Center,theater,10935.0,North America,United States,Anaheim,2,Stray Kids,male,4,8,JYP,4,growing,Stray Kids_United States
21641.0,reported,Yoyogi National Gymnasium,arena,12898.0,Asia,Japan,Tokyo,2,Stray Kids,male,4,8,JYP,4,growing,Stray Kids_Japan
20231.0,reported,KSPO Dome,arena,15000.0,Asia,South Korea,Seoul,2,Stray Kids,male,4,8,JYP,4,growing,Stray Kids_South Korea
15862.0,reported,Beach City International Stadium,arena,15000.0,Asia,Indonesia,Jakarta,2,Stray Kids,male,4,8,JYP,4,growing,Stray Kids_Indonesia
20817.0,reported,IMPACT Arena,arena,12000.0,Asia,Thailand,Bangkok,2,Stray Kids,male,4,8,JYP,4,growing,Stray Kids_Thailand
8813.0,reported,Singapore Indoor Stadium,arena,9000.0,Asia,Singapore,Singapore,1,Stray Kids,male,4,8,JYP,4,growing,Stray Kids_Singapore
56862.0,reported,Saitama Super Arena,arena,22500.0,Asia,Japan,Saitama,2,Stray Kids,male,4,8,JYP,4,growing,Stray Kids_Japan
23139.0,reported,Rod Laver Arena,arena,14820.0,Oceania,Australia,Melbourne,2,Stray Kids,male,4,8,JYP,4,growing,Stray Kids_Australia
23897.0,reported,Qudos Bank Arena,arena,18000.0,Oceania,Australia,Sydney,2,Stray Kids,male,4,8,JYP,4,growing,Stray Kids_Australia
79331.0,reported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,2,Stray Kids,male,4,8,JYP,4,growing,Stray Kids_Japan
17629.0,reported,SM Mall of Asia Arena,arena,15000.0,Asia,Philippines,Pasay,2,Stray Kids,male,4,8,JYP,4,growing,Stray Kids_Philippines
23019.0,reported,State Farm Arena,arena,18000.0,North America,United States,Atlanta,2,Stray Kids,male,4,8,JYP,4,growing,Stray Kids_United States
22626.0,reported,Dickies Arena,arena,14000.0,North America,United States,Fort Worth,2,Stray Kids,male,4,8,JYP,5,growing,Stray Kids_United States
45380.0,reported,BMO Stadium,stadium,22000.0,North America,United States,Los Angeles,2,Stray Kids,male,4,8,JYP,5,growing,Stray Kids_United States
73789.0,reported,PayPay Dome,stadium,47500.0,Asia,Japan,Fukuoka,2,Stray Kids,male,4,8,JYP,5,growing,Stray Kids_Japan
75516.0,reported,Vantelin Dome,stadium,36418.0,Asia,Japan,Nagoya,2,Stray Kids,male,4,8,JYP,5,growing,Stray Kids_Japan
77833.0,reported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,2,Stray Kids,male,4,8,JYP,5,growing,Stray Kids_Japan
31267.0,reported,Gocheok Sky Dome,stadium,16744.0,Asia,South Korea,Seoul,2,Stray Kids,male,4,8,JYP,5,growing,Stray Kids_South Korea
95371.0,reported,Tokyo Dome,stadium,55000.0,Asia,Japan,Tokyo,2,Stray Kids,male,4,8,JYP,5,growing,Stray Kids_Japan
40907.0,reported,KSPO Dome,arena,15000.0,Asia,South Korea,Seoul,4,Stray Kids,male,4,8,JYP,6,established,Stray Kids_South Korea
31462.0,reported,Singapore National Stadium,stadium,55000.0,Asia,Singapore,Singapore,1,Stray Kids,male,4,8,JYP,6,established,Stray Kids_Singapore
27336.0,reported,Marvel Stadium,stadium,56347.0,Oceania,Australia,Melbourne,1,Stray Kids,male,4,8,JYP,6,established,Stray Kids_Australia
36589.0,reported,Allianz Stadium,stadium,42500.0,Oceania,Australia,Sydney,1,Stray Kids,male,4,8,JYP,6,established,Stray Kids_Australia
41273.0,reported,National Stadium,stadium,55000.0,Asia,Taiwan,Kaohsiung,1,Stray Kids,male,4,8,JYP,6,established,Stray Kids_Taiwan
143575.0,reported,Tokyo Dome,stadium,55000.0,Asia,Japan,Tokyo,3,Stray Kids,male,4,8,JYP,6,established,Stray Kids_Japan
23047.0,reported,Philippine Arena,arena,55000.0,Asia,Philippines,Bulacan,1,Stray Kids,male,4,8,JYP,6,established,Stray Kids_Philippines
21277.0,reported,Galaxy Arena,arena,16000.0,Asia,Macau,Macau,2,Stray Kids,male,4,8,JYP,6,established,Stray Kids_Macau
114703.0,reported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,3,Stray Kids,male,4,8,JYP,6,established,Stray Kids_Japan
20600.0,reported,Suphachalasai Stadium,stadium,35000.0,Asia,Thailand,Bangkok,1,Stray Kids,male,4,8,JYP,6,established,Stray Kids_Thailand
9726.0,reported,Indonesia Arena,arena,16500.0,Asia,Indonesia,Jakarta,1,Stray Kids,male,4,8,JYP,6,established,Stray Kids_Indonesia
20922.0,reported,AsiaWorld–Expo,arena,14000.0,Asia,Hong Kong,Hong Kong,2,Stray Kids,male,4,8,JYP,6,established,Stray Kids_Hong Kong
48229.0,reported,Estadio Bicentenario La Florida,stadium,25000.0,South America,Chile,Santiago,2,Stray Kids,male,4,8,JYP,7,established,Stray Kids_Chile
49063.0,reported,Nilton Santos,stadium,70000.0,South America,Brazil,Rio De Janeiro,1,Stray Kids,male,4,8,JYP,7,established,Stray Kids_Brazil
110479.0,reported,MorumBIS,stadium,72039.0,South America,Brazil,São Paulo,2,Stray Kids,male,4,8,JYP,7,established,Stray Kids_Brazil
43806.0,reported,Estadio San Marcos,stadium,32000.0,South America,Peru,Lima,1,Stray Kids,male,4,8,JYP,7,established,Stray Kids_Peru
109963.0,reported,Estadio GNP Seguros,stadium,65000.0,North America,Mexico,Mexico City,2,Stray Kids,male,4,8,JYP,7,established,Stray Kids_Mexico
207917.0,reported,Shizuoka Stadium ECOPA,stadium,50889.0,Asia,Japan,Shizuoka,4,Stray Kids,male,4,8,JYP,7,established,Stray Kids_Japan
41264.0,reported,T-Mobile Park,stadium,47368.0,North America,United States,Seattle,1,Stray Kids,male,4,8,JYP,7,established,Stray Kids_United States
33403.0,reported,Oracle Park,stadium,45000.0,North America,United States,San Francisco,1,Stray Kids,male,4,8,JYP,7,established,Stray Kids_United States
79389.0,reported,SoFi Stadium,stadium,70240.0,North America,United States,Inglewood,2,Stray Kids,male,4,8,JYP,7,established,Stray Kids_United States
68253.0,reported,Globe Life Field,stadium,40300.0,North America,United States,Arlington,2,Stray Kids,male,4,8,JYP,7,established,Stray Kids_United States
36732.0,reported,Truist Park,stadium,41108.0,North America,United States,Atlanta,1,Stray Kids,male,4,8,JYP,7,established,Stray Kids_United States
46766.0,reported,Camping World Stadium,stadium,60219.0,North America,United States,Orlando,1,Stray Kids,male,4,8,JYP,7,established,Stray Kids_United States
63005.0,reported,Citi Field,stadium,41922.0,North America,United States,New York,2,Stray Kids,male,4,8,JYP,7,established,Stray Kids_United States
37095.0,reported,Nationals Park,stadium,41373.0,North America,United States,Washington,1,Stray Kids,male,4,8,JYP,7,established,Stray Kids_United States
35799.0,reported,Wrigley Field,stadium,41649.0,North America,United States,Chicago,1,Stray Kids,male,4,8,JYP,7,established,Stray Kids_United States
49745.0,reported,Rogers Stadium,stadium,50000.0,North America,Canada,Toronto,1,Stray Kids,male,4,8,JYP,7,established,Stray Kids_Canada
43788.0,reported,Johan Cruijff ArenA,stadium,71000.0,Europe,Netherlands,Amsterdam,1,Stray Kids,male,4,8,JYP,7,established,Stray Kids_Netherlands
41631.0,reported,Deutsche Bank Park,stadium,65000.0,Europe,Germany,Frankfurt,1,Stray Kids,male,4,8,JYP,7,established,Stray Kids_Germany
89225.0,reported,Tottenham Hotspur Stadium,stadium,62850.0,Europe,England,London,2,Stray Kids,male,4,8,JYP,7,established,Stray Kids_England
49096.0,reported,Estadio Metropolitano,stadium,60000.0,Europe,Spain,Madrid,1,Stray Kids,male,4,8,JYP,7,established,Stray Kids_Spain
,unreported,Estadio Metropolitano,stadium,60000.0,Europe,Spain,Madrid,1,Stray Kids,male,4,8,JYP,7,established,Stray Kids_Spain
117382.0,reported,Stade de France,stadium,81338.0,Europe,France,Paris,2,Stray Kids,male,4,8,JYP,7,established,Stray Kids_France
50374.0,reported,Stadio Olimpico,stadium,70634.0,Europe,Italy,Rome,1,Stray Kids,male,4,8,JYP,7,established,Stray Kids_Italy
,unreported,Incheon Stadium,stadium,29376.0,Asia,South Korea,Incheon,2,Stray Kids,male,4,8,JYP,7,established,Stray Kids_South Korea
22987.0,missing,KSPO Dome,arena,15000.0,Asia,South Korea,Seoul,3,The Boyz,male,4,10,ONE HUNDRED,7,established,The Boyz_South Korea
,unreported,Portmesse Nagoya,concert hall,15000.0,Asia,Japan,Nagoya,2,The Boyz,male,4,10,ONE HUNDRED,7,established,The Boyz_Japan
,unreported,Pia Arena MM,arena,12141.0,Asia,Japan,Yokohama,2,The Boyz,male,4,10,ONE HUNDRED,7,established,The Boyz_Japan
,unreported,World Memorial Hall,arena,8000.0,Asia,Japan,Kobe,2,The Boyz,male,4,10,ONE HUNDRED,7,established,The Boyz_Japan
2020.0,reported,The Theater,theater,5600.0,North America,United States,New York,1,The Boyz,male,4,10,ONE HUNDRED,7,established,The Boyz_United States
1116.0,reported,Chicago Theatre,theater,3600.0,North America,United States,Chicago,1,The Boyz,male,4,10,ONE HUNDRED,7,established,The Boyz_United States
564.0,reported,Center Stage Theater,theater,1050.0,North America,United States,Atlanta,1,The Boyz,male,4,10,ONE HUNDRED,7,established,The Boyz_United States
,unreported,Paramount Theatre,concert hall,3040.0,North America,United States,Oakland,1,The Boyz,male,4,10,ONE HUNDRED,7,established,The Boyz_United States
1186.0,reported,Orpheum Theatre,theater,2000.0,North America,United States,Los Angeles,1,The Boyz,male,4,10,ONE HUNDRED,7,established,The Boyz_United States
787.0,reported,Pantages Theater,theater,,North America,United States,Tacoma,1,The Boyz,male,4,10,ONE HUNDRED,7,established,The Boyz_United States
,unreported,Keio Arena Tokyo,arena,10000.0,Asia,Japan,Tokyo,2,The Boyz,male,4,10,ONE HUNDRED,7,established,The Boyz_Japan
,unreported,Studio City,concert hall,,Asia,Macau,Macau,1,The Boyz,male,4,10,ONE HUNDRED,7,established,The Boyz_Macau
,unreported,Idea Live Arena,concert hall,,Asia,Malaysia,Kuala Lumpur,1,The Boyz,male,4,10,ONE HUNDRED,7,established,The Boyz_Malaysia
,unreported,NTSU Arena,arena,15000.0,Asia,Taiwan,Taoyuan,1,The Boyz,male,4,10,ONE HUNDRED,7,established,The Boyz_Taiwan
,unreported,Idea Live,concert hall,8000.0,Asia,Thailand,Bangkok,1,The Boyz,male,4,10,ONE HUNDRED,7,established,The Boyz_Thailand
,unreported,ICE BSD,concert hall,,Asia,Indonesia,Tangerang,1,The Boyz,male,4,10,ONE HUNDRED,7,established,The Boyz_Indonesia
10267.0,reported,Jamsil Indoor Stadium,arena,11069.0,Asia,South Korea,Seoul,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",3,growing,TOMORROW X TOGETHER_South Korea
4340.0,reported,Rosemont Theatre,theater,4400.0,North America,United States,Rosemont,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",3,growing,TOMORROW X TOGETHER_United States
5239.0,reported,The Theater,theater,5600.0,North America,United States,New York,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",3,growing,TOMORROW X TOGETHER_United States
4509.0,reported,Fox Theatre,theater,4665.0,North America,United States,Atlanta,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",3,growing,TOMORROW X TOGETHER_United States
6202.0,reported,Texas Trust CU Theatre,concert hall,6350.0,North America,United States,Grand Prairie,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",3,growing,TOMORROW X TOGETHER_United States
6250.0,reported,Smart Financial Centre,concert hall,6400.0,North America,United States,Sugar Land,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",3,growing,TOMORROW X TOGETHER_United States
5168.0,reported,Bill Graham Civic Auditorium,arena,8500.0,North America,United States,San Francisco,1,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",3,growing,TOMORROW X TOGETHER_United States
13562.0,reported,Peacock Theater,arena,7100.0,North America,United States,Los Angeles,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",3,growing,TOMORROW X TOGETHER_United States
12117.0,reported,Ookini Arena Maishima,arena,7056.0,Asia,Japan,Osaka,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",3,growing,TOMORROW X TOGETHER_Japan
12290.0,reported,Makuhari Messe,arena,,Asia,Japan,Chiba,2,TOMORROW X TOGETHER,male,4,5,"Bighit,HYBE",3,growing,TOMORROW X TOGETHER_Japan
