attendance,reporting_status,gender,generation,tour_type,members,stage_setup,continent,country,city,venue_type,venue_capacity,show_nights,show_year,show_month,show_quarter,weekday_1,weekday_n,is_weekend,years_since_debut,artist_age_bucket
,unreported,male,3,asian tour,5,end stage,Asia,Japan,Osaka,stadium,55000.0,2,2018,2,1,Fri,Sat,1,5,growing
,unreported,male,3,asian tour,5,end stage,Asia,Singapore,Singapore,arena,9000.0,1,2018,3,1,Sat,Sat,1,5,growing
,unreported,male,3,asian tour,5,end stage,Asia,Thailand,Bangkok,arena,12000.0,3,2018,3,1,Fri,Sun,1,5,growing
,unreported,male,3,asian tour,5,end stage,Asia,Philippines,Pasay,arena,15000.0,1,2018,4,2,Sat,Sat,1,6,established
,unreported,male,3,asian tour,5,end stage,Asia,Hong Kong,Hong Kong,arena,14000.0,2,2018,6,2,Sat,Sun,1,6,established
,unreported,male,3,asian tour,5,end stage,Asia,Malaysia,Kuala Lumpur,arena,11000.0,1,2018,7,3,Sat,Sat,1,6,established
,unreported,male,3,asian tour,5,end stage,Asia,South Korea,Seoul,stadium,16744.0,3,2018,7,3,Fri,Sun,1,6,established
,unreported,male,3,asian tour,5,end stage,Asia,Macau,Macau,arena,14000.0,2,2018,8,3,Fri,Sat,1,6,established
68336.0,parcial,male,2,world tour,1,end stage,Asia,South Korea,Goyang,stadium,41311.0,2,2025,3,1,Sat,Sun,1,15,legacy
96830.0,reported,male,2,world tour,1,end stage,Asia,Japan,Tokyo,stadium,55000.0,2,2025,5,2,Sat,Sun,1,15,legacy
,unreported,male,2,world tour,1,end stage,Asia,Philippines,Bulacan,arena,55000.0,1,2025,5,2,Sat,Sat,1,15,legacy
78632.0,reported,male,2,world tour,1,end stage,Asia,Japan,Osaka,stadium,55000.0,2,2025,5,2,Sun,Mon,1,15,legacy
31185.0,reported,male,2,world tour,1,end stage,Asia,Macau,Macau,arena,16000.0,3,2025,6,2,Fri,Sun,1,15,legacy
22140.0,reported,male,2,world tour,1,end stage,Oceania,Australia,Sydney,arena,18000.0,2,2025,7,3,Wed,Thu,0,15,legacy
21913.0,reported,male,2,world tour,1,end stage,Oceania,Australia,Melbourne,arena,14820.0,2,2025,7,3,Sun,Mon,1,15,legacy
31029.0,reported,male,2,world tour,1,end stage,Asia,Taiwan,Taipei,stadium,13000.0,3,2025,7,3,Fri,Sun,1,15,legacy
,unreported,male,2,world tour,1,end stage,Asia,Malaysia,Kuala Lumpur,arena,11000.0,2,2025,7,3,Sat,Sun,1,15,legacy
,unreported,male,2,world tour,1,end stage,Asia,Indonesia,Jakarta,arena,16500.0,2,2025,7,3,Fri,Sat,1,15,legacy
,unreported,male,2,world tour,1,end stage,Asia,Thailand,Bangkok,stadium,51560.0,1,2025,8,3,Sat,Sat,1,15,legacy
33245.0,reported,male,2,world tour,1,end stage,Asia,Hong Kong,Hong Kong,arena,14000.0,3,2025,8,3,Fri,Sun,1,15,legacy
20714.0,reported,male,2,world tour,1,end stage,North America,United States,Newark,arena,17000.0,2,2025,8,3,Fri,Sat,1,16,legacy
13045.0,reported,male,2,world tour,1,end stage,North America,United States,Las Vegas,arena,20000.0,1,2025,8,3,Sun,Sun,1,16,legacy
,unreported,male,2,world tour,1,end stage,North America,United States,Los Angeles,stadium,20000.0,2,2025,9,3,Fri,Sat,1,16,legacy
,unreported,male,2,world tour,1,end stage,Europe,France,Paris,arena,45000.0,1,2025,9,3,Sat,Sat,1,16,legacy
,unreported,male,2,world tour,1,end stage,Asia,Japan,Osaka,stadium,55000.0,2,2025,10,4,Mon,Tue,0,16,legacy
,unreported,male,2,world tour,1,end stage,Asia,Taiwan,Taipei,stadium,59833.0,2,2025,11,4,Sat,Sun,1,16,legacy
,unreported,male,2,world tour,1,end stage,Asia,Vietnam,Hung Yen,concert hall,,2,2025,11,4,Sat,Sun,1,16,legacy
49139.0,parcial,male,2,world tour,1,end stage,Asia,South Korea,Seoul,stadium,16744.0,3,2025,12,4,Fri,Sun,1,16,legacy
37761.0,reported,male,3,world tour,1,end stage,Asia,South Korea,Seoul,arena,15000.0,3,2025,2,1,Fri,Sun,1,2,rookie
27169.0,reported,male,3,world tour,1,end stage,North America,United States,New York,arena,20000.0,2,2025,3,1,Thu,Fri,0,2,rookie
24756.0,reported,male,3,world tour,1,end stage,North America,United States,Rosemont,arena,22000.0,2,2025,3,1,Mon,Tue,0,2,rookie
33129.0,reported,male,3,world tour,1,end stage,North America,Mexico,Mexico City,arena,26000.0,2,2025,3,1,Sat,Sun,1,2,rookie
26809.0,reported,male,3,world tour,1,end stage,North America,United States,San Antonio,arena,19000.0,2,2025,3,1,Wed,Thu,0,2,rookie
24094.0,reported,male,3,world tour,1,end stage,North America,United States,Oakland,arena,19596.0,2,2025,3,1,Mon,Tue,0,2,rookie
42799.0,reported,male,3,world tour,1,end stage,North America,United States,Los Angeles,stadium,22000.0,2,2025,4,2,Fri,Sun,1,2,rookie
22138.0,reported,male,3,world tour,1,end stage,Asia,Philippines,Pasay,arena,15000.0,2,2025,4,2,Sat,Sun,1,2,rookie
38721.0,reported,male,3,world tour,1,end stage,Asia,Japan,Saitama,arena,22500.0,2,2025,4,2,Sat,Sun,1,2,rookie
19684.0,reported,male,3,world tour,1,end stage,Asia,Singapore,Singapore,arena,9000.0,2,2025,4,2,Sat,Sun,1,2,rookie
20104.0,reported,male,3,world tour,1,end stage,Asia,Indonesia,Jakarta,arena,16500.0,2,2025,5,2,Sat,Sun,1,2,rookie
25494.0,reported,male,3,world tour,1,end stage,Asia,Thailand,Bangkok,arena,12000.0,2,2025,5,2,Sat,Sun,1,2,rookie
19417.0,reported,male,3,world tour,1,end stage,Asia,Macau,Macau,arena,16000.0,2,2025,5,2,Sat,Sun,1,2,rookie
19403.0,reported,male,3,world tour,1,end stage,Asia,Taiwan,Taoyuan,arena,15000.0,2,2025,5,2,Sat,Sun,1,2,rookie
70153.0,reported,male,3,world tour,1,end stage,Asia,Japan,Osaka,stadium,55000.0,2,2025,5,2,Sat,Sun,1,2,rookie
52449.0,reported,male,3,world tour,1,end stage,Asia,South Korea,Goyang,stadium,41311.0,2,2025,6,2,Fri,Sat,1,2,rookie
19253.0,reported,male,3,world tour,1,end stage,Asia,South Korea,Goyang,stadium,41311.0,2,2025,6,2,Sat,Sun,1,2,rookie
10718.0,parcial,male,3,world tour,1,end stage,Asia,South Korea,Seoul,arena,11069.0,2,2025,6,2,Sat,Sun,1,2,rookie
42686.0,reported,male,3,world tour,1,end stage,Asia,Japan,Chiba,arena,,2,2025,7,3,Sat,Sun,1,2,rookie
82510.0,reported,male,3,world tour,1,end stage,Asia,Japan,Osaka,stadium,55000.0,2,2025,7,3,Sat,Sun,1,2,rookie
23753.0,reported,male,3,world tour,1,end stage,North America,United States,Anaheim,theater,10935.0,2,2025,7,3,Thu,Fri,0,2,rookie
23162.0,reported,male,3,world tour,1,end stage,North America,United States,Dallas,arena,21000.0,2,2025,7,3,Tue,Wed,0,2,rookie
22144.0,reported,male,3,world tour,1,end stage,North America,United States,Tampa,arena,21500.0,2,2025,7,3,Sat,Sun,1,2,rookie
23056.0,reported,male,3,world tour,1,end stage,North America,United States,Newark,arena,17000.0,2,2025,7,3,Wed,Thu,0,2,rookie
27917.0,reported,male,3,world tour,1,end stage,Europe,England,London,arena,20000.0,2,2025,8,3,Tue,Wed,0,2,rookie
22758.0,reported,male,3,world tour,1,end stage,Europe,Netherlands,Amsterdam,arena,17000.0,2,2025,8,3,Sat,Sun,1,2,rookie
38375.0,parcial,male,3,world tour,1,end stage,Asia,South Korea,Incheon,stadium,49084.0,2,2025,10,4,Fri,Sat,1,3,growing
24800.0,parcial,male,3,world tour,8,end stage,Asia,South Korea,Seoul,arena,15000.0,2,2019,1,1,Sat,Sun,1,2,rookie
4844.0,parcial,male,3,world tour,8,end stage,Asia,Japan,Osaka,theater,2400.0,2,2019,2,1,Sat,Sun,1,2,rookie
5000.0,parcial,male,3,world tour,8,end stage,Asia,Japan,Hiroshima,concert hall,2001.0,2,2019,2,1,Mon,Tue,0,2,rookie
3414.0,parcial,male,3,world tour,8,end stage,Asia,Japan,Kanazawa,concert hall,1700.0,2,2019,2,1,Sat,Sun,1,2,rookie
4606.0,parcial,male,3,world tour,8,end stage,Asia,Japan,Sapporo,concert hall,2302.0,2,2019,3,1,Sat,Sun,1,2,rookie
4632.0,parcial,male,3,world tour,8,end stage,Asia,Japan,Fukuoka,concert hall,2316.0,2,2019,3,1,Sun,Mon,1,2,rookie
2400.0,parcial,male,3,world tour,8,end stage,Asia,Japan,Nagoya,concert hall,2000.0,1,2019,3,1,Thu,Thu,0,2,rookie
49921.0,parcial,male,3,world tour,8,end stage,Asia,Japan,Saitama,arena,22500.0,3,2019,3,1,Fri,Sun,1,2,rookie
5622.0,parcial,male,3,world tour,8,end stage,North America,United States,Newark,arena,17000.0,1,2019,4,2,Wed,Wed,0,2,rookie
3197.0,parcial,male,3,world tour,8,end stage,North America,United States,Atlanta,concert hall,3600.0,1,2019,4,2,Fri,Fri,1,2,rookie
5206.0,parcial,male,3,world tour,8,end stage,North America,United States,Miami,arena,8000.0,1,2019,4,2,Sun,Sun,1,2,rookie
6066.0,parcial,male,3,world tour,8,end stage,North America,United States,Grand Prairie,concert hall,6350.0,1,2019,5,2,Wed,Wed,0,2,rookie
4725.0,parcial,male,3,world tour,8,end stage,North America,United States,Phoenix,theater,5000.0,1,2019,5,2,Fri,Fri,1,2,rookie
6294.0,parcial,male,3,world tour,8,end stage,North America,United States,Sugar Land,concert hall,6400.0,1,2019,5,2,Sun,Sun,1,2,rookie
4199.0,parcial,male,3,world tour,8,end stage,North America,United States,Rosemont,theater,4400.0,1,2019,5,2,Tue,Tue,0,2,rookie
5812.0,parcial,male,3,world tour,8,end stage,North America,United States,San Jose,theater,3036.0,2,2019,5,2,Thu,Fri,0,2,rookie
6534.0,parcial,male,3,world tour,8,end stage,North America,United States,Los Angeles,arena,7100.0,1,2019,5,2,Sun,Sun,1,2,rookie
4118.0,parcial,male,3,world tour,8,end stage,North America,Canada,Toronto,concert hall,9250.0,1,2019,5,2,Fri,Fri,1,2,rookie
3228.0,parcial,male,3,world tour,8,end stage,North America,Canada,Vancouver,arena,17500.0,1,2019,5,2,Sun,Sun,1,2,rookie
2910.0,parcial,male,3,world tour,8,end stage,North America,Mexico,Mexico City,theater,3165.0,1,2019,5,2,Tue,Tue,0,2,rookie
10746.0,parcial,male,3,world tour,8,end stage,Asia,Singapore,Singapore,arena,9000.0,3,2019,6,2,Fri,Sun,1,2,rookie
4631.0,parcial,male,3,world tour,8,end stage,Europe,Russia,Saint Petersburg,arena,12300.0,1,2019,6,2,Wed,Wed,0,2,rookie
6186.0,parcial,male,3,world tour,8,end stage,Europe,Russia,Moscow,arena,16500.0,1,2019,6,2,Sat,Sat,1,2,rookie
6402.0,parcial,male,3,world tour,8,end stage,Europe,England,London,arena,12500.0,1,2019,7,3,Sun,Sun,1,3,growing
3752.0,parcial,male,3,world tour,8,end stage,Europe,France,Paris,concert hall,6000.0,1,2019,7,3,Wed,Wed,0,3,growing
4218.0,parcial,male,3,world tour,8,end stage,Asia,Singapore,Singapore,arena,9000.0,1,2019,7,3,Sat,Sat,1,3,growing
24352.0,parcial,male,3,world tour,8,end stage,Asia,Japan,Osaka,arena,16000.0,2,2019,12,4,Wed,Thu,0,3,growing
15000.0,parcial,male,3,world tour,8,end stage,Asia,Japan,Fukuoka,arena,15000.0,2,2020,1,1,Sat,Sun,1,3,growing
5500.0,parcial,male,3,world tour,8,end stage,Asia,Japan,Niigata,concert hall,10000.0,1,2020,1,1,Sat,Sat,1,3,growing
29646.0,parcial,male,3,world tour,8,end stage,Asia,Japan,Tokyo,arena,10000.0,3,2020,2,1,Sat,Mon,1,3,growing
,unreported,male,3,world tour,8,end stage,North America,United States,New York,,,1,2020,6,2,Fri,Fri,1,3,growing
,unreported,male,3,world tour,8,end stage,North America,United States,Duluth,arena,13100.0,1,2020,6,2,Wed,Wed,0,3,growing
,unreported,male,3,world tour,8,end stage,North America,United States,Chicago,arena,10387.0,1,2020,6,2,Mon,Mon,0,3,growing
,unreported,male,3,world tour,8,end stage,North America,United States,San Jose,arena,19190.0,1,2020,6,2,Thu,Thu,0,3,growing
,unreported,male,3,world tour,8,end stage,North America,United States,Inglewood,arena,17500.0,1,2020,6,2,Fri,Fri,1,3,growing
,unreported,male,3,world tour,8,end stage,North America,United States,Seattle,concert hall,7000.0,1,2020,6,2,Sun,Sun,1,3,growing
36900.0,parcial,male,3,world tour,13,end stage,Asia,South Korea,Seoul,arena,15000.0,3,2019,8,3,Fri,Sun,1,3,growing
23329.0,parcial,male,3,world tour,13,end stage,Asia,Japan,Osaka,arena,16000.0,2,2019,10,4,Tue,Wed,0,3,growing
,unreported,male,3,world tour,13,end stage,Asia,Japan,Nagoya,concert hall,10000.0,1,2019,10,4,Sat,Sat,1,3,growing
13000.0,parcial,male,3,world tour,13,end stage,Asia,Japan,Nagoya,concert hall,10000.0,2,2019,10,4,Sun,Mon,1,3,growing
24155.0,parcial,male,3,world tour,13,end stage,Asia,Japan,Yokohama,arena,17000.0,2,2019,10,4,Wed,Thu,0,3,growing
43500.0,parcial,male,3,world tour,13,end stage,Asia,Japan,Chiba,arena,,3,2019,11,4,Thu,Sat,0,3,growing
4566.0,parcial,male,3,world tour,13,end stage,Asia,Indonesia,Jakarta,arena,7166.0,1,2019,11,4,Sat,Sat,1,3,growing
8538.0,parcial,male,3,world tour,13,end stage,Asia,Thailand,Bangkok,concert hall,3500.0,2,2019,11,4,Sat,Sun,1,3,growing
,unreported,male,3,world tour,13,end stage,North America,United States,Newark,arena,17000.0,1,2020,1,1,Fri,Fri,1,3,growing
,unreported,male,3,world tour,13,end stage,North America,United States,Chicago,arena,23500.0,1,2020,1,1,Sun,Sun,1,3,growing
,unreported,male,3,world tour,13,end stage,North America,United States,Irving,theater,4000.0,1,2020,1,1,Tue,Tue,0,3,growing
4793.0,parcial,male,3,world tour,13,end stage,North America,United States,Sugar Land,concert hall,6400.0,1,2020,1,1,Wed,Wed,0,3,growing
7233.0,parcial,male,3,world tour,13,end stage,North America,Mexico,Mexico City,arena,26000.0,1,2020,1,1,Fri,Fri,1,3,growing
,unreported,male,3,world tour,13,end stage,North America,United States,Inglewood,arena,17500.0,1,2020,1,1,Sun,Sun,1,3,growing
,unreported,male,3,world tour,13,end stage,North America,United States,San Jose,arena,19190.0,1,2020,1,1,Tue,Tue,0,3,growing
3878.0,parcial,male,3,world tour,13,end stage,North America,United States,Kent,arena,7141.0,1,2020,1,1,Thu,Thu,0,3,growing
7636.0,parcial,male,3,world tour,13,end stage,Asia,Philippines,Pasay,arena,15000.0,1,2020,2,1,Sat,Sat,1,3,growing
,unreported,male,3,world tour,13,end stage,Asia,Malaysia,Kuala Lumpur,arena,11000.0,1,2020,2,1,Sat,Sat,1,3,growing
,unreported,male,3,world tour,13,end stage,Asia,Taiwan,Taoyuan,arena,15000.0,1,2020,2,1,Sat,Sat,1,3,growing
,unreported,male,3,world tour,13,end stage,Europe,Spain,Madrid,arena,15000.0,1,2020,3,1,Tue,Tue,0,3,growing
,unreported,male,3,world tour,13,end stage,Europe,France,Paris,concert hall,6000.0,1,2020,3,1,Thu,Thu,0,3,growing
,unreported,male,3,world tour,13,end stage,Europe,England,London,arena,12500.0,1,2020,3,1,Sun,Sun,1,3,growing
,unreported,male,3,world tour,13,end stage,Europe,Germany,Berlin,arena,17000.0,1,2020,3,1,Tue,Tue,0,3,growing
34923.0,reported,male,3,world tour,13,end stage,Asia,South Korea,Seoul,stadium,16744.0,2,2022,6,2,Sat,Sun,1,6,established
8377.0,reported,male,3,world tour,13,end stage,North America,Canada,Vancouver,arena,19000.0,1,2022,8,3,Wed,Wed,0,6,established
8806.0,reported,male,3,world tour,13,end stage,North America,United States,Seattle,arena,17200.0,1,2022,8,3,Fri,Fri,1,6,established
12601.0,reported,male,3,world tour,13,end stage,North America,United States,Oakland,arena,19596.0,1,2022,8,3,Sun,Sun,1,6,established
12561.0,reported,male,3,world tour,13,end stage,North America,United States,Inglewood,arena,17500.0,1,2022,8,3,Wed,Wed,0,6,established
9124.0,reported,male,3,world tour,13,end stage,North America,United States,Houston,arena,19000.0,1,2022,8,3,Sat,Sat,1,6,established
9282.0,reported,male,3,world tour,13,end stage,North America,United States,Fort Worth,arena,14000.0,1,2022,8,3,Tue,Tue,0,6,established
12421.0,reported,male,3,world tour,13,end stage,North America,United States,Chicago,arena,23500.0,1,2022,8,3,Thu,Thu,0,6,established
11341.0,reported,male,3,world tour,13,end stage,North America,United States,Washington,arena,20356.0,1,2022,8,3,Sun,Sun,1,6,established
9503.0,reported,male,3,world tour,13,end stage,North America,United States,Atlanta,arena,18000.0,1,2022,8,3,Tue,Tue,0,6,established
9028.0,reported,male,3,world tour,13,end stage,North America,United States,New York,arena,19000.0,1,2022,9,3,Thu,Thu,0,6,established
13763.0,reported,male,3,world tour,13,end stage,North America,Canada,Toronto,arena,19800.0,1,2022,9,3,Sat,Sat,1,6,established
10717.0,reported,male,3,world tour,13,end stage,North America,United States,Newark,arena,17000.0,1,2022,9,3,Tue,Tue,0,6,established
17336.0,reported,male,3,world tour,13,end stage,Asia,Indonesia,Tangerang,concert hall,,2,2022,9,3,Sat,Sun,1,6,established
19270.0,reported,male,3,world tour,13,end stage,Asia,Thailand,Bangkok,arena,12000.0,2,2022,10,4,Sat,Sun,1,6,established
16956.0,reported,male,3,world tour,13,end stage,Asia,Philippines,Pasay,arena,15000.0,2,2022,10,4,Sat,Sun,1,6,established
8191.0,reported,male,3,world tour,13,end stage,Asia,Singapore,Singapore,arena,9000.0,1,2022,10,4,Thu,Thu,0,6,established
78593.0,reported,male,3,world tour,13,end stage,Asia,Japan,Osaka,stadium,55000.0,2,2022,11,4,Sat,Sun,1,6,established
93063.0,reported,male,3,world tour,13,end stage,Asia,Japan,Tokyo,stadium,55000.0,2,2022,11,4,Sat,Sun,1,6,established
81644.0,reported,male,3,world tour,13,end stage,Asia,Japan,Nagoya,stadium,36418.0,2,2022,12,4,Sat,Sun,1,6,established
39480.0,reported,male,3,world tour,13,end stage,Asia,Philippines,Bulacan,arena,55000.0,1,2022,12,4,Sat,Sat,1,6,established
25079.0,reported,male,3,world tour,13,end stage,Asia,Indonesia,Jakarta,stadium,,1,2022,12,4,Wed,Wed,0,6,established
34341.0,reported,male,3,asian tour,13,end stage,Asia,South Korea,Seoul,stadium,16744.0,2,2023,7,3,Fri,Sat,1,7,established
89119.0,reported,male,3,asian tour,13,end stage,Asia,Japan,Tokyo,stadium,55000.0,2,2023,9,3,Wed,Thu,0,7,established
61088.0,reported,male,3,asian tour,13,end stage,Asia,Japan,Saitama,stadium,31552.0,2,2023,11,4,Thu,Fri,0,7,established
108239.0,reported,male,3,asian tour,13,end stage,Asia,Japan,Nagoya,stadium,36418.0,3,2023,11,4,Thu,Sun,0,7,established
107848.0,reported,male,3,asian tour,13,end stage,Asia,Japan,Osaka,stadium,55000.0,3,2023,12,4,Thu,Sun,0,7,established
68670.0,reported,male,3,asian tour,13,end stage,Asia,Japan,Fukuoka,stadium,47500.0,2,2023,12,4,Sat,Sun,1,7,established
59023.0,reported,male,3,asian tour,13,end stage,Asia,Thailand,Bangkok,stadium,51560.0,2,2023,12,4,Sat,Sun,1,7,established
54035.0,reported,male,3,asian tour,13,end stage,Asia,Philippines,Bulacan,stadium,25000.0,2,2024,1,1,Sat,Sun,1,7,established
37486.0,reported,male,3,asian tour,13,end stage,Asia,Macau,Macau,stadium,16272.0,2,2024,1,1,Sat,Sun,1,7,established
56047.0,reported,male,3,asian tour,13,end stage,Asia,South Korea,Incheon,stadium,29376.0,2,2024,3,1,Sat,Sun,1,7,established
71525.0,reported,male,3,asian tour,13,end stage,Asia,South Korea,Seoul,stadium,66704.0,2,2024,4,2,Sat,Sun,1,7,established
100565.0,reported,male,3,asian tour,13,end stage,Asia,Japan,Osaka,stadium,47853.0,2,2024,5,2,Sat,Sun,1,7,established
140328.0,reported,male,3,asian tour,13,end stage,Asia,Japan,Yokohama,stadium,72327.0,2,2024,5,2,Sat,Sun,1,7,established
57421.0,reported,male,3,world tour,13,end stage,Asia,South Korea,Goyang,stadium,41311.0,2,2024,10,4,Sat,Sun,1,8,established
21808.0,reported,male,3,world tour,13,end stage,North America,United States,Rosemont,arena,22000.0,2,2024,10,4,Tue,Wed,0,8,established
25532.0,reported,male,3,world tour,13,end stage,North America,United States,New York,arena,19000.0,2,2024,10,4,Fri,Sun,1,8,established
25723.0,reported,male,3,world tour,13,end stage,North America,United States,San Antonio,arena,19000.0,2,2024,10,4,Thu,Fri,0,8,established
23409.0,reported,male,3,world tour,13,end stage,North America,United States,Oakland,arena,19596.0,2,2024,11,4,Tue,Wed,0,8,established
43069.0,reported,male,3,world tour,13,end stage,North America,United States,Los Angeles,stadium,22000.0,2,2024,11,4,Sat,Sun,1,8,established
76020.0,reported,male,3,world tour,13,end stage,Asia,Japan,Nagoya,stadium,36418.0,2,2024,11,4,Fri,Sat,1,8,established
87763.0,reported,male,3,world tour,13,end stage,Asia,Japan,Tokyo,stadium,55000.0,2,2024,12,4,Wed,Thu,0,8,established
112150.0,reported,male,3,world tour,13,end stage,Asia,Japan,Osaka,stadium,55000.0,3,2024,12,4,Thu,Sun,0,8,established
106571.0,reported,male,3,world tour,13,end stage,Asia,Japan,Fukuoka,stadium,47500.0,3,2024,12,4,Thu,Sun,0,8,established
57632.0,reported,male,3,world tour,13,end stage,Asia,Philippines,Bulacan,stadium,25000.0,2,2025,1,1,Sat,Sun,1,8,established
73985.0,reported,male,3,world tour,13,end stage,Asia,Singapore,Singapore,stadium,55000.0,2,2025,1,1,Sat,Sun,1,8,established
64819.0,reported,male,3,world tour,13,end stage,Asia,Indonesia,Jakarta,arena,82000.0,2,2025,2,1,Sat,Sun,1,8,established
68845.0,reported,male,3,world tour,13,end stage,Asia,Thailand,Bangkok,stadium,51560.0,2,2025,2,1,Sat,Sun,1,8,established
50053.0,reported,male,3,world tour,13,end stage,Asia,South Korea,Incheon,stadium,29376.0,2,2025,9,3,Sat,Sun,1,9,established
71192.0,reported,male,3,world tour,13,end stage,Asia,Hong Kong,Hong Kong,stadium,45995.0,2,2025,9,3,Sat,Sun,1,9,established
11319.0,reported,male,3,world tour,13,end stage,North America,United States,Tacoma,arena,21000.0,1,2025,10,4,Sat,Sat,1,9,established
26734.0,reported,male,3,world tour,13,end stage,North America,United States,Los Angeles,stadium,22000.0,2,2025,10,4,Thu,Fri,0,9,established
13220.0,reported,male,3,world tour,13,end stage,North America,United States,Austin,arena,16223.0,2,2025,10,4,Tue,Wed,0,9,established
15527.0,reported,male,3,world tour,13,end stage,North America,United States,Sunrise,arena,23000.0,2,2025,10,4,Sun,Mon,1,9,established
18437.0,reported,male,3,world tour,13,end stage,North America,United States,Washington,arena,20356.0,2,2025,10,4,Wed,Thu,0,9,established
,unreported,male,3,world tour,13,end stage,Asia,Japan,Nagoya,stadium,36418.0,3,2025,11,4,Thu,Sun,0,9,established
,unreported,male,3,world tour,13,end stage,Asia,Japan,Osaka,stadium,55000.0,3,2025,12,4,Thu,Sun,0,9,established
,unreported,male,3,world tour,13,end stage,Asia,Japan,Tokyo,stadium,55000.0,2,2025,12,4,Thu,Fri,0,9,established
,unreported,male,3,world tour,13,end stage,Asia,Japan,Fukuoka,stadium,47500.0,2,2025,12,4,Sat,Sun,1,9,established
,unreported,male,3,world tour,13,end stage,Asia,Hong Kong,Hong Kong,stadium,45995.0,2,2026,2,1,Sat,Sun,1,9,established
,unreported,male,3,world tour,13,end stage,Asia,Singapore,Singapore,stadium,55000.0,1,2026,3,1,Sat,Sat,1,9,established
,unreported,male,3,world tour,13,end stage,Asia,Thailand,Bangkok,stadium,35000.0,2,2026,3,1,Sat,Sun,1,9,established
,unreported,male,3,world tour,13,end stage,Asia,Philippines,Bulacan,stadium,25000.0,1,2026,3,1,Sat,Sat,1,9,established
,unreported,male,3,world tour,13,end stage,Asia,South Korea,Incheon,stadium,29376.0,2,2026,4,2,Sat,Sun,1,9,established
15693.0,reported,male,4,world tour,8,end stage,Asia,South Korea,Seoul,arena,11069.0,3,2022,4,2,Fri,Sun,1,4,growing
12000.0,reported,male,4,world tour,8,end stage,Asia,Japan,Kobe,arena,8000.0,2,2022,6,2,Sat,Sun,1,4,growing
21580.0,reported,male,4,world tour,8,end stage,Asia,Japan,Tokyo,arena,12898.0,2,2022,6,2,Sat,Sun,1,4,growing
24186.0,reported,male,4,world tour,8,end stage,North America,United States,Newark,arena,17000.0,2,2022,6,2,Tue,Wed,0,4,growing
12718.0,reported,male,4,world tour,8,end stage,North America,United States,Chicago,arena,23500.0,1,2022,7,3,Fri,Fri,1,4,growing
24920.0,reported,male,4,world tour,8,end stage,North America,United States,Inglewood,arena,17500.0,2,2022,7,3,Sat,Sun,1,4,growing
12507.0,reported,male,4,world tour,8,end stage,North America,United States,Oakland,arena,19596.0,1,2022,7,3,Tue,Tue,0,4,growing
23522.0,reported,male,4,world tour,8,end stage,North America,United States,Seattle,arena,17200.0,2,2022,7,3,Thu,Fri,0,4,growing
20026.0,reported,male,4,world tour,8,end stage,North America,United States,Anaheim,theater,10935.0,2,2022,7,3,Tue,Wed,0,4,growing
21641.0,reported,male,4,world tour,8,end stage,Asia,Japan,Tokyo,arena,12898.0,2,2022,7,3,Tue,Wed,0,4,growing
20231.0,reported,male,4,world tour,8,end stage,Asia,South Korea,Seoul,arena,15000.0,2,2022,9,3,Sat,Sun,1,4,growing
15862.0,reported,male,4,world tour,8,end stage,Asia,Indonesia,Jakarta,arena,15000.0,2,2022,11,4,Sat,Sun,1,4,growing
20817.0,reported,male,4,world tour,8,end stage,Asia,Thailand,Bangkok,arena,12000.0,2,2023,2,1,Thu,Fri,0,4,growing
8813.0,reported,male,4,world tour,8,end stage,Asia,Singapore,Singapore,arena,9000.0,1,2023,2,1,Sun,Sun,1,4,growing
56862.0,reported,male,4,world tour,8,end stage,Asia,Japan,Saitama,arena,22500.0,2,2023,2,1,Sat,Sun,1,4,growing
23139.0,reported,male,4,world tour,8,end stage,Oceania,Australia,Melbourne,arena,14820.0,2,2023,2,1,Fri,Sat,1,4,growing
23897.0,reported,male,4,world tour,8,end stage,Oceania,Australia,Sydney,arena,18000.0,2,2023,2,1,Tue,Wed,0,4,growing
79331.0,reported,male,4,world tour,8,end stage,Asia,Japan,Osaka,stadium,55000.0,2,2023,2,1,Sat,Sun,1,4,growing
17629.0,reported,male,4,world tour,8,end stage,Asia,Philippines,Pasay,arena,15000.0,2,2023,3,1,Sat,Sun,1,4,growing
23019.0,reported,male,4,world tour,8,end stage,North America,United States,Atlanta,arena,18000.0,2,2023,3,1,Wed,Thu,0,4,growing
22626.0,reported,male,4,world tour,8,end stage,North America,United States,Fort Worth,arena,14000.0,2,2023,3,1,Sun,Mon,1,5,growing
45380.0,reported,male,4,world tour,8,end stage,North America,United States,Los Angeles,stadium,22000.0,2,2023,3,1,Fri,Sun,1,5,growing
73789.0,reported,male,4,dome tour,8,end stage,Asia,Japan,Fukuoka,stadium,47500.0,2,2023,8,3,Wed,Thu,0,5,growing
75516.0,reported,male,4,dome tour,8,end stage,Asia,Japan,Nagoya,stadium,36418.0,2,2023,9,3,Sat,Sun,1,5,growing
77833.0,reported,male,4,dome tour,8,end stage,Asia,Japan,Osaka,stadium,55000.0,2,2023,9,3,Sat,Sun,1,5,growing
31267.0,reported,male,4,dome tour,8,end stage,Asia,South Korea,Seoul,stadium,16744.0,2,2023,10,4,Sat,Sun,1,5,growing
95371.0,reported,male,4,dome tour,8,end stage,Asia,Japan,Tokyo,stadium,55000.0,2,2023,10,4,Sat,Sun,1,5,growing
