attendance,reporting_status,venue_name,venue_type,venue_capacity,continent,country,city,show_nights,artist_name,gender,generation,members,company,years_since_debut,artist_age_bucket
13893.0,reported,Ziggo Dome,arena,17000.0,Europe,Netherlands,Amsterdam,1,BTS,male,3,7,"Bighit,HYBE",5,growing
24384.0,reported,Uber Arena,arena,17000.0,Europe,Germany,Berlin,2,BTS,male,3,7,"Bighit,HYBE",5,growing
28149.0,reported,Accor Arena,arena,20300.0,Europe,France,Paris,2,BTS,male,3,7,"Bighit,HYBE",5,growing
95939.0,reported,Tokyo Dome,stadium,55000.0,Asia,Japan,Tokyo,2,BTS,male,3,7,"Bighit,HYBE",5,growing
109679.0,reported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,3,BTS,male,3,7,"Bighit,HYBE",5,growing
50144.0,reported,Rakuten Taoyuan Baseball Stadium,stadium,18000.0,Asia,Taiwan,Taoyuan,2,BTS,male,3,7,"Bighit,HYBE",5,growing
79621.0,reported,Vantelin Dome,stadium,36418.0,Asia,Japan,Nagoya,2,BTS,male,3,7,"Bighit,HYBE",5,growing
39946.0,reported,Singapore National Stadium,stadium,55000.0,Asia,Singapore,Singapore,1,BTS,male,3,7,"Bighit,HYBE",5,growing
72801.0,reported,PayPay Dome,stadium,47500.0,Asia,Japan,Fukuoka,2,BTS,male,3,7,"Bighit,HYBE",5,growing
46630.0,reported,AsiaWorld–Expo,arena,14000.0,Asia,Hong Kong,Hong Kong,4,BTS,male,3,7,"Bighit,HYBE",5,growing
68900.0,reported,Rajamangala Stadium,stadium,51560.0,Asia,Thailand,Bangkok,2,BTS,male,3,7,"Bighit,HYBE",5,growing
113040.0,reported,Rose Bowl,concert hall,,North America,United States,Pasadena,2,BTS,male,3,7,"Bighit,HYBE",5,growing
98574.0,reported,Soldier Field,stadium,62500.0,North America,United States,Chicago,2,BTS,male,3,7,"Bighit,HYBE",5,growing
98574.0,reported,MetLife Stadium,stadium,82500.0,North America,United States,East Rutherford,2,BTS,male,3,7,"Bighit,HYBE",5,growing
84728.0,reported,Allianz Parque,stadium,55000.0,South America,Brazil,São Paulo,2,BTS,male,3,7,"Bighit,HYBE",5,growing
114583.0,reported,Wembley Stadium,stadium,90000.0,Europe,England,London,2,BTS,male,3,7,"Bighit,HYBE",5,growing
107328.0,reported,Stade de France,stadium,81338.0,Europe,France,Paris,2,BTS,male,3,7,"Bighit,HYBE",5,growing
101554.0,reported,Nagai Stadium,stadium,47853.0,Asia,Japan,Osaka,2,BTS,male,3,7,"Bighit,HYBE",6,established
107153.0,reported,Shizuoka Stadium ECOPA,stadium,50889.0,Asia,Japan,Shizuoka,2,BTS,male,3,7,"Bighit,HYBE",6,established
31899.0,reported,King Fahd Sports City Stadium,stadium,58398.0,Middle East,Saudi Arabia,Riyadh,1,BTS,male,3,7,"Bighit,HYBE",6,established
129268.0,reported,Seoul Olympic Stadium,stadium,65599.0,Asia,South Korea,Seoul,3,BTS,male,3,7,"Bighit,HYBE",6,established
106294.0,reported,SoFi Stadium,stadium,70240.0,North America,United States,Inglewood,2,BTS,male,3,7,"Bighit,HYBE",8,established
107458.0,reported,SoFi Stadium,stadium,70240.0,North America,United States,Inglewood,2,BTS,male,3,7,"Bighit,HYBE",8,established
44696.0,reported,Seoul Olympic Stadium,stadium,65599.0,Asia,South Korea,Seoul,3,BTS,male,3,7,"Bighit,HYBE",8,established
99277.0,reported,Allegiant Stadium,stadium,65000.0,North America,United States,Las Vegas,2,BTS,male,3,7,"Bighit,HYBE",8,established
100420.0,reported,Allegiant Stadium,stadium,65000.0,North America,United States,Las Vegas,2,BTS,male,3,7,"Bighit,HYBE",8,established
127218.0,reported,Goyang Stadium,stadium,41311.0,Asia,South Korea,Goyang,3,BTS,male,3,7,"Bighit,HYBE",12,legacy
96178.0,reported,Tokyo Dome,stadium,55000.0,Asia,Japan,Tokyo,2,BTS,male,3,7,"Bighit,HYBE",12,legacy
194335.0,reported,Raymond James Stadium,stadium,69218.0,North America,United States,Tampa,3,BTS,male,3,7,"Bighit,HYBE",12,legacy
97722.0,reported,Sun Bowl,stadium,45971.0,North America,United States,El Paso,2,BTS,male,3,7,"Bighit,HYBE",12,legacy
145763.0,reported,Estadio GNP Seguros,stadium,65000.0,North America,Mexico,Mexico City,3,BTS,male,3,7,"Bighit,HYBE",12,legacy
170721.0,parcial,Stanford Stadium,stadium,50424.0,North America,United States,Stanford,3,BTS,male,3,7,"Bighit,HYBE",12,legacy
241820.0,parcial,Allegiant Stadium,stadium,65000.0,North America,United States,Las Vegas,4,BTS,male,3,7,"Bighit,HYBE",12,legacy
,unreported,Estadio Metropolitano,stadium,60000.0,Europe,Spain,Madrid,2,BTS,male,3,7,"Bighit,HYBE",13,legacy
,unreported,King Baudouin Stadium,stadium,50093.0,Europe,Belgium,Brussels,2,BTS,male,3,7,"Bighit,HYBE",13,legacy
,unreported,Tottenham Hotspur Stadium,stadium,62850.0,Europe,England,London,2,BTS,male,3,7,"Bighit,HYBE",13,legacy
,unreported,Allianz Arena,stadium,70000.0,Europe,Germany,Munich,2,BTS,male,3,7,"Bighit,HYBE",13,legacy
,unreported,Stade de France,stadium,81338.0,Europe,France,Paris,2,BTS,male,3,7,"Bighit,HYBE",13,legacy
162194.0,parcial,MetLife Stadium,stadium,82500.0,North America,United States,East Rutherford,2,BTS,male,3,7,"Bighit,HYBE",13,legacy
138276.0,parcial,Gillette Stadium,stadium,64628.0,North America,United States,Foxborough,2,BTS,male,3,7,"Bighit,HYBE",13,legacy
,unreported,M&T Bank Stadium,stadium,70745.0,North America,United States,Baltimore,2,BTS,male,3,7,"Bighit,HYBE",13,legacy
,unreported,AT&T Stadium,stadium,100000.0,North America,United States,Arlington,2,BTS,male,3,7,"Bighit,HYBE",13,legacy
101094.0,parcial,Rogers Stadium,stadium,50000.0,North America,Canada,Toronto,2,BTS,male,3,7,"Bighit,HYBE",13,legacy
124242.0,parcial,Soldier Field,stadium,62500.0,North America,United States,Chicago,2,BTS,male,3,7,"Bighit,HYBE",13,legacy
287800.0,parcial,SoFi Stadium,stadium,70240.0,North America,United States,Inglewood,4,BTS,male,3,7,"Bighit,HYBE",13,legacy
,unreported,MorumBIS,stadium,72039.0,South America,Brazil,São Paulo,3,BTS,male,3,7,"Bighit,HYBE",13,legacy
,unreported,Singapore National Stadium,stadium,55000.0,Asia,Singapore,Singapore,4,BTS,male,3,7,"Bighit,HYBE",13,legacy
7966.0,reported,Handball Gymnasium,arena,6500.0,Asia,South Korea,Seoul,2,ENHYPEN,male,4,6,"Belift,HYBE",1,rookie
19826.0,reported,Honda Center,theater,10935.0,North America,United States,Anaheim,2,ENHYPEN,male,4,6,"Belift,HYBE",1,rookie
10043.0,reported,Dickies Arena,arena,14000.0,North America,United States,Fort Worth,1,ENHYPEN,male,4,6,"Belift,HYBE",1,rookie
6122.0,reported,Smart Financial Centre,concert hall,6400.0,North America,United States,Sugar Land,1,ENHYPEN,male,4,6,"Belift,HYBE",1,rookie
8515.0,reported,Gas South Arena,arena,13100.0,North America,United States,Duluth,1,ENHYPEN,male,4,6,"Belift,HYBE",1,rookie
5961.0,reported,Wintrust Arena,arena,10387.0,North America,United States,Chicago,1,ENHYPEN,male,4,6,"Belift,HYBE",1,rookie
5577.0,reported,Radio City,theater,5960.0,North America,United States,New York,1,ENHYPEN,male,4,6,"Belift,HYBE",1,rookie
17019.0,reported,Nippon Gaishi Hall,arena,10000.0,Asia,Japan,Nagoya,2,ENHYPEN,male,4,6,"Belift,HYBE",1,rookie
18800.0,reported,Osaka-jō Hall,arena,16000.0,Asia,Japan,Osaka,2,ENHYPEN,male,4,6,"Belift,HYBE",1,rookie
22723.0,reported,Yokohama Arena,arena,17000.0,Asia,Japan,Yokohama,2,ENHYPEN,male,4,6,"Belift,HYBE",1,rookie
80371.0,reported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,2,ENHYPEN,male,4,6,"Belift,HYBE",2,rookie
19400.0,reported,IMPACT Arena,arena,12000.0,Asia,Thailand,Bangkok,2,ENHYPEN,male,4,6,"Belift,HYBE",2,rookie
25650.0,reported,SM Mall of Asia Arena,arena,15000.0,Asia,Philippines,Pasay,3,ENHYPEN,male,4,6,"Belift,HYBE",2,rookie
15376.0,reported,KSPO Dome,arena,15000.0,Asia,South Korea,Seoul,2,ENHYPEN,male,4,6,"Belift,HYBE",2,rookie
60495.0,reported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,2,ENHYPEN,male,4,6,"Belift,HYBE",2,rookie
76571.0,reported,Tokyo Dome,stadium,55000.0,Asia,Japan,Tokyo,2,ENHYPEN,male,4,6,"Belift,HYBE",2,rookie
22446.0,reported,Dignity Health Sports Park,stadium,27000.0,North America,United States,Carson,1,ENHYPEN,male,4,6,"Belift,HYBE",2,rookie
8551.0,reported,Desert Diamond Arena,arena,19000.0,North America,United States,Glendale,1,ENHYPEN,male,4,6,"Belift,HYBE",2,rookie
9405.0,reported,Toyota Center,arena,19000.0,North America,United States,Houston,1,ENHYPEN,male,4,6,"Belift,HYBE",2,rookie
11687.0,reported,American Airlines Center,arena,21000.0,North America,United States,Dallas,1,ENHYPEN,male,4,6,"Belift,HYBE",2,rookie
20052.0,reported,Prudential Center,arena,17000.0,North America,United States,Newark,2,ENHYPEN,male,4,6,"Belift,HYBE",2,rookie
12748.0,reported,United Center,arena,23500.0,North America,United States,Chicago,1,ENHYPEN,male,4,6,"Belift,HYBE",2,rookie
15712.0,reported,NTSU Arena,arena,15000.0,Asia,Taiwan,Taoyuan,2,ENHYPEN,male,4,6,"Belift,HYBE",3,growing
17374.0,reported,Singapore Indoor Stadium,arena,9000.0,Asia,Singapore,Singapore,2,ENHYPEN,male,4,6,"Belift,HYBE",3,growing
31363.0,reported,Galaxy Arena,arena,16000.0,Asia,Macau,Macau,3,ENHYPEN,male,4,6,"Belift,HYBE",3,growing
23764.0,reported,New Clark Stadium,stadium,20000.0,Asia,Philippines,New Clark City,1,ENHYPEN,male,4,6,"Belift,HYBE",3,growing
25077.0,reported,KSPO Dome,arena,15000.0,Asia,South Korea,Seoul,3,ENHYPEN,male,4,6,"Belift,HYBE",3,growing
11108.0,reported,Honda Center,theater,10935.0,North America,United States,Anaheim,1,ENHYPEN,male,4,6,"Belift,HYBE",3,growing
11950.0,reported,Oakland Arena,arena,19596.0,North America,United States,Oakland,1,ENHYPEN,male,4,6,"Belift,HYBE",3,growing
15684.0,reported,Tacoma Dome,arena,21000.0,North America,United States,Tacoma,1,ENHYPEN,male,4,6,"Belift,HYBE",3,growing
11428.0,reported,Allstate Arena,arena,22000.0,North America,United States,Rosemont,1,ENHYPEN,male,4,6,"Belift,HYBE",3,growing
12224.0,reported,UBS Arena,arena,19000.0,North America,United States,New York,1,ENHYPEN,male,4,6,"Belift,HYBE",3,growing
51649.0,reported,Saitama Super Arena,arena,22500.0,Asia,Japan,Saitama,3,ENHYPEN,male,4,6,"Belift,HYBE",3,growing
20323.0,reported,Marine Messe,arena,15000.0,Asia,Japan,Fukuoka,2,ENHYPEN,male,4,6,"Belift,HYBE",3,growing
13639.0,reported,Hiroshima Green Arena,arena,10000.0,Asia,Japan,Hiroshima,2,ENHYPEN,male,4,6,"Belift,HYBE",3,growing
21071.0,reported,Indonesia Arena,arena,16500.0,Asia,Indonesia,Jakarta,2,ENHYPEN,male,4,6,"Belift,HYBE",3,growing
23011.0,reported,Portmesse Nagoya,concert hall,15000.0,Asia,Japan,Nagoya,2,ENHYPEN,male,4,6,"Belift,HYBE",3,growing
15689.0,reported,Sekisui Heim Super Arena,arena,7063.0,Asia,Japan,Miyagi,2,ENHYPEN,male,4,6,"Belift,HYBE",3,growing
16640.0,reported,Goyang Stadium,stadium,41311.0,Asia,South Korea,Goyang,2,ENHYPEN,male,4,6,"Belift,HYBE",3,growing
59948.0,reported,Belluna Dome,stadium,31552.0,Asia,Japan,Saitama,2,ENHYPEN,male,4,6,"Belift,HYBE",3,growing
50345.0,reported,PayPay Dome,stadium,47500.0,Asia,Japan,Fukuoka,2,ENHYPEN,male,4,6,"Belift,HYBE",4,growing
75981.0,reported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,2,ENHYPEN,male,4,6,"Belift,HYBE",4,growing
19482.0,reported,Philippine Sports Stadium,stadium,25000.0,Asia,Philippines,Bulacan,1,ENHYPEN,male,4,6,"Belift,HYBE",4,growing
29882.0,reported,Rajamangala Stadium,stadium,51560.0,Asia,Thailand,Bangkok,1,ENHYPEN,male,4,6,"Belift,HYBE",4,growing
77820.0,reported,Ajinomoto Stadium,stadium,49970.0,Asia,Japan,Tokyo,2,ENHYPEN,male,4,6,"Belift,HYBE",4,growing
85868.0,reported,Nagai Stadium,stadium,47853.0,Asia,Japan,Osaka,2,ENHYPEN,male,4,6,"Belift,HYBE",4,growing
22983.0,reported,UBS Arena,arena,19000.0,North America,United States,New York,2,ENHYPEN,male,4,6,"Belift,HYBE",4,growing
12626.0,reported,United Center,arena,23500.0,North America,United States,Chicago,1,ENHYPEN,male,4,6,"Belift,HYBE",4,growing
18859.0,reported,Toyota Center,arena,19000.0,North America,United States,Houston,2,ENHYPEN,male,4,6,"Belift,HYBE",4,growing
22298.0,reported,BMO Stadium,stadium,22000.0,North America,United States,Los Angeles,1,ENHYPEN,male,4,6,"Belift,HYBE",4,growing
15758.0,reported,The O2 Arena,arena,20000.0,Europe,England,London,1,ENHYPEN,male,4,6,"Belift,HYBE",4,growing
9576.0,reported,AO Arena,arena,21000.0,Europe,England,Manchester,1,ENHYPEN,male,4,6,"Belift,HYBE",4,growing
13460.0,reported,Ziggo Dome,arena,17000.0,Europe,Netherlands,Amsterdam,1,ENHYPEN,male,4,6,"Belift,HYBE",4,growing
8363.0,reported,ING Arena,arena,15000.0,Europe,Belgium,Brussels,1,ENHYPEN,male,4,6,"Belift,HYBE",4,growing
12597.0,reported,Uber Arena,arena,17000.0,Europe,Germany,Berlin,1,ENHYPEN,male,4,6,"Belift,HYBE",4,growing
12898.0,reported,Accor Arena,arena,20300.0,Europe,France,Paris,1,ENHYPEN,male,4,6,"Belift,HYBE",4,growing
23718.0,reported,Singapore Indoor Stadium,arena,9000.0,Asia,Singapore,Singapore,3,ENHYPEN,male,4,6,"Belift,HYBE",4,growing
28799.0,reported,KSPO Dome,arena,15000.0,Asia,South Korea,Seoul,3,ENHYPEN,male,4,6,"Belift,HYBE",4,growing
32280.0,missing,KSPO Dome,arena,15000.0,Asia,South Korea,Seoul,3,ENHYPEN,male,4,6,"Belift,HYBE",5,growing
,unreported,Allianz Parque,stadium,55000.0,South America,Brazil,São Paulo,1,ENHYPEN,male,4,6,"Belift,HYBE",5,growing
,unreported,Estadio San Marcos,stadium,32000.0,South America,Peru,Lima,1,ENHYPEN,male,4,6,"Belift,HYBE",5,growing
,unreported,Arena CDMX,arena,22300.0,North America,Mexico,Mexico City,3,ENHYPEN,male,4,6,"Belift,HYBE",5,growing
18818.0,parcial,American Airlines Center,arena,21000.0,North America,United States,Dallas,2,ENHYPEN,male,4,6,"Belift,HYBE",5,growing
,unreported,Oakland Arena,arena,19596.0,North America,United States,Oakland,2,ENHYPEN,male,4,6,"Belift,HYBE",5,growing
20956.0,parcial,Snapdragon Stadium,,,North America,United States,San Diego,1,ENHYPEN,male,4,6,"Belift,HYBE",5,growing
,unreported,Tacoma Dome,arena,21000.0,North America,United States,Tacoma,1,ENHYPEN,male,4,6,"Belift,HYBE",5,growing
,unreported,T-Mobile Arena,arena,20000.0,North America,United States,Las Vegas,1,ENHYPEN,male,4,6,"Belift,HYBE",5,growing
,unreported,,,,Asia,Macau,Macau,2,ENHYPEN,male,4,6,"Belift,HYBE",5,growing
,unreported,Tokyo Dome,stadium,55000.0,Asia,Japan,Tokyo,2,ENHYPEN,male,4,6,"Belift,HYBE",6,established
,unreported,Vantelin Dome,stadium,36418.0,Asia,Japan,Nagoya,2,ENHYPEN,male,4,6,"Belift,HYBE",6,established
,unreported,,,,Asia,Indonesia,Jakarta,1,ENHYPEN,male,4,6,"Belift,HYBE",6,established
,unreported,PayPay Dome,stadium,47500.0,Asia,Japan,Fukuoka,2,ENHYPEN,male,4,6,"Belift,HYBE",6,established
,unreported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,2,ENHYPEN,male,4,6,"Belift,HYBE",6,established
,unreported,Unipol Dome,arena,16000.0,Europe,Italy,Milan,1,ENHYPEN,male,4,6,"Belift,HYBE",6,established
,unreported,La Défense Arena,arena,45000.0,Europe,France,Paris,1,ENHYPEN,male,4,6,"Belift,HYBE",6,established
,unreported,Ziggo Dome,arena,17000.0,Europe,Netherlands,Amsterdam,1,ENHYPEN,male,4,6,"Belift,HYBE",6,established
,unreported,Uber Arena,arena,17000.0,Europe,Germany,Berlin,1,ENHYPEN,male,4,6,"Belift,HYBE",6,established
,unreported,The O2 Arena,arena,20000.0,Europe,England,London,1,ENHYPEN,male,4,6,"Belift,HYBE",6,established
,unreported,,,,Asia,Singapore,Singapore,1,ENHYPEN,male,4,6,"Belift,HYBE",6,established
,unreported,KSPO Dome,arena,15000.0,Asia,South Korea,Seoul,5,EXO,male,3,5,"SM,KAKAO",2,rookie
,unreported,Mercedes-Benz Arena,arena,18000.0,Asia,China,Shanghai,2,EXO,male,3,5,"SM,KAKAO",3,growing
,unreported,Taipei Arena,stadium,13000.0,Asia,Taiwan,Taipei,2,EXO,male,3,5,"SM,KAKAO",3,growing
,unreported,IMPACT Arena,arena,12000.0,Asia,Thailand,Bangkok,2,EXO,male,3,5,"SM,KAKAO",3,growing
,unreported,Cadillac Arena,arena,19000.0,Asia,China,Beijing,2,EXO,male,3,5,"SM,KAKAO",3,growing
,unreported,Chengdu Sports Centre,stadium,30000.0,Asia,China,Chengdu,1,EXO,male,3,5,"SM,KAKAO",3,growing
,unreported,AsiaWorld–Expo,arena,14000.0,Asia,Hong Kong,Hong Kong,2,EXO,male,3,5,"SM,KAKAO",3,growing
,unreported,Shaanxi Province Stadium,stadium,42383.0,Asia,China,Xi'an,1,EXO,male,3,5,"SM,KAKAO",3,growing
,unreported,Chongqing Olympic Sports Center,stadium,58680.0,Asia,China,Chongqing,1,EXO,male,3,5,"SM,KAKAO",3,growing
,unreported,Guangzhou International Sports Arena,arena,18000.0,Asia,China,Guangzhou,1,EXO,male,3,5,"SM,KAKAO",3,growing
,unreported,Marine Messe,arena,15000.0,Asia,Japan,Fukuoka,2,EXO,male,3,5,"SM,KAKAO",3,growing
,unreported,Tokyo Dome,stadium,55000.0,Asia,Japan,Tokyo,3,EXO,male,3,5,"SM,KAKAO",3,growing
,unreported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,3,EXO,male,3,5,"SM,KAKAO",3,growing
,unreported,Venetian Arena,arena,14000.0,Asia,Macau,Macau,1,EXO,male,3,5,"SM,KAKAO",3,growing
,unreported,Nanjing Olympic Sports Center,arena,13000.0,Asia,China,Nanjing,1,EXO,male,3,5,"SM,KAKAO",3,growing
,unreported,Singapore Indoor Stadium,arena,9000.0,Asia,Singapore,Singapore,2,EXO,male,3,5,"SM,KAKAO",3,growing
,unreported,SM Mall of Asia Arena,arena,15000.0,Asia,Philippines,Pasay,2,EXO,male,3,5,"SM,KAKAO",3,growing
,unreported,Texas Trust CU Theatre,concert hall,6350.0,North America,United States,Grand Prairie,1,EXO,male,3,5,"SM,KAKAO",3,growing
,unreported,UBC Thunderbird Arena,arena,8000.0,North America,Canada,Vancouver,1,EXO,male,3,5,"SM,KAKAO",3,growing
,unreported,Memorial Sports Arena,arena,16740.0,North America,United States,Los Angeles,1,EXO,male,3,5,"SM,KAKAO",3,growing
,unreported,Rosemont Theatre,theater,4400.0,North America,United States,Rosemont,1,EXO,male,3,5,"SM,KAKAO",3,growing
9919.0,reported,Prudential Center,arena,17000.0,North America,United States,Newark,1,EXO,male,3,5,"SM,KAKAO",3,growing
,unreported,ICE BSD,concert hall,,Asia,Indonesia,Tangerang,1,EXO,male,3,5,"SM,KAKAO",3,growing
,unreported,Dalian Sports Centre Stadium,arena,18000.0,Asia,China,Dalian,1,EXO,male,3,5,"SM,KAKAO",3,growing
,unreported,Stadium Merdeka,stadium,25000.0,Asia,Malaysia,Kuala Lumpur,1,EXO,male,3,5,"SM,KAKAO",3,growing
,unreported,KSPO Dome,arena,15000.0,Asia,South Korea,Seoul,3,EXO,male,3,5,"SM,KAKAO",3,growing
,unreported,KSPO Dome,arena,15000.0,Asia,South Korea,Seoul,6,EXO,male,3,5,"SM,KAKAO",4,growing
,unreported,IMPACT Arena,arena,12000.0,Asia,Thailand,Bangkok,2,EXO,male,3,5,"SM,KAKAO",4,growing
,unreported,Hiroshima Green Arena,arena,10000.0,Asia,Japan,Hiroshima,2,EXO,male,3,5,"SM,KAKAO",4,growing
,unreported,Huanglong Sports Center,arena,8000.0,Asia,China,Hangzhou,1,EXO,male,3,5,"SM,KAKAO",4,growing
,unreported,Marine Messe,arena,15000.0,Asia,Japan,Fukuoka,3,EXO,male,3,5,"SM,KAKAO",4,growing
,unreported,Makomanai Ice Arena,arena,10024.0,Asia,Japan,Sapporo,2,EXO,male,3,5,"SM,KAKAO",4,growing
,unreported,Nippon Gaishi Hall,arena,10000.0,Asia,Japan,Nagoya,3,EXO,male,3,5,"SM,KAKAO",4,growing
,unreported,Taipei Arena,stadium,13000.0,Asia,Taiwan,Taipei,2,EXO,male,3,5,"SM,KAKAO",4,growing
,unreported,Tokyo Dome,stadium,55000.0,Asia,Japan,Tokyo,2,EXO,male,3,5,"SM,KAKAO",4,growing
,unreported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,3,EXO,male,3,5,"SM,KAKAO",4,growing
,unreported,AsiaWorld–Expo,arena,14000.0,Asia,Hong Kong,Hong Kong,2,EXO,male,3,5,"SM,KAKAO",4,growing
,unreported,Smart Araneta Coliseum,arena,9679.0,Asia,Philippines,Manila,2,EXO,male,3,5,"SM,KAKAO",4,growing
,unreported,Stadium Merdeka,stadium,25000.0,Asia,Malaysia,Kuala Lumpur,1,EXO,male,3,5,"SM,KAKAO",4,growing
,unreported,Singapore Indoor Stadium,arena,9000.0,Asia,Singapore,Singapore,1,EXO,male,3,5,"SM,KAKAO",4,growing
5999.0,reported,Prudential Center,arena,17000.0,North America,United States,Newark,1,EXO,male,3,5,"SM,KAKAO",5,growing
,unreported,Arena CDMX,arena,22300.0,North America,Mexico,Mexico City,1,EXO,male,3,5,"SM,KAKAO",5,growing
8668.0,reported,Kia Forum,arena,17500.0,North America,United States,Inglewood,1,EXO,male,3,5,"SM,KAKAO",5,growing
,unreported,Seoul Olympic Stadium,stadium,65599.0,Asia,South Korea,Seoul,2,EXO,male,3,5,"SM,KAKAO",5,growing
,unreported,Gocheok Sky Dome,stadium,16744.0,Asia,South Korea,Seoul,3,EXO,male,3,5,"SM,KAKAO",5,growing
,unreported,Marine Messe,arena,15000.0,Asia,Japan,Fukuoka,3,EXO,male,3,5,"SM,KAKAO",5,growing
,unreported,Saitama Super Arena,arena,22500.0,Asia,Japan,Saitama,2,EXO,male,3,5,"SM,KAKAO",5,growing
,unreported,Taipei Arena,stadium,13000.0,Asia,Taiwan,Taipei,2,EXO,male,3,5,"SM,KAKAO",5,growing
,unreported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,2,EXO,male,3,5,"SM,KAKAO",5,growing
,unreported,Singapore Indoor Stadium,arena,9000.0,Asia,Singapore,Singapore,1,EXO,male,3,5,"SM,KAKAO",5,growing
,unreported,IMPACT Arena,arena,12000.0,Asia,Thailand,Bangkok,3,EXO,male,3,5,"SM,KAKAO",5,growing
,unreported,SM Mall of Asia Arena,arena,15000.0,Asia,Philippines,Pasay,1,EXO,male,3,5,"SM,KAKAO",6,established
,unreported,AsiaWorld–Expo,arena,14000.0,Asia,Hong Kong,Hong Kong,2,EXO,male,3,5,"SM,KAKAO",6,established
,unreported,Unifi Arena,arena,11000.0,Asia,Malaysia,Kuala Lumpur,1,EXO,male,3,5,"SM,KAKAO",6,established
,unreported,Gocheok Sky Dome,stadium,16744.0,Asia,South Korea,Seoul,3,EXO,male,3,5,"SM,KAKAO",6,established
,unreported,Venetian Arena,arena,14000.0,Asia,Macau,Macau,2,EXO,male,3,5,"SM,KAKAO",6,established
68336.0,parcial,Goyang Stadium,stadium,41311.0,Asia,South Korea,Goyang,2,G-Dragon,male,2,1,Galaxy Corporation,15,legacy
96830.0,reported,Tokyo Dome,stadium,55000.0,Asia,Japan,Tokyo,2,G-Dragon,male,2,1,Galaxy Corporation,15,legacy
,unreported,Philippine Arena,arena,55000.0,Asia,Philippines,Bulacan,1,G-Dragon,male,2,1,Galaxy Corporation,15,legacy
78632.0,reported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,2,G-Dragon,male,2,1,Galaxy Corporation,15,legacy
31185.0,reported,Galaxy Arena,arena,16000.0,Asia,Macau,Macau,3,G-Dragon,male,2,1,Galaxy Corporation,15,legacy
22140.0,reported,Qudos Bank Arena,arena,18000.0,Oceania,Australia,Sydney,2,G-Dragon,male,2,1,Galaxy Corporation,15,legacy
21913.0,reported,Rod Laver Arena,arena,14820.0,Oceania,Australia,Melbourne,2,G-Dragon,male,2,1,Galaxy Corporation,15,legacy
31029.0,reported,Taipei Arena,stadium,13000.0,Asia,Taiwan,Taipei,3,G-Dragon,male,2,1,Galaxy Corporation,15,legacy
,unreported,Unifi Arena,arena,11000.0,Asia,Malaysia,Kuala Lumpur,2,G-Dragon,male,2,1,Galaxy Corporation,15,legacy
,unreported,Indonesia Arena,arena,16500.0,Asia,Indonesia,Jakarta,2,G-Dragon,male,2,1,Galaxy Corporation,15,legacy
,unreported,Rajamangala Stadium,stadium,51560.0,Asia,Thailand,Bangkok,1,G-Dragon,male,2,1,Galaxy Corporation,15,legacy
33245.0,reported,AsiaWorld–Expo,arena,14000.0,Asia,Hong Kong,Hong Kong,3,G-Dragon,male,2,1,Galaxy Corporation,15,legacy
20714.0,reported,Prudential Center,arena,17000.0,North America,United States,Newark,2,G-Dragon,male,2,1,Galaxy Corporation,16,legacy
13045.0,reported,T-Mobile Arena,arena,20000.0,North America,United States,Las Vegas,1,G-Dragon,male,2,1,Galaxy Corporation,16,legacy
,unreported,Crypto.com Arena,stadium,20000.0,North America,United States,Los Angeles,2,G-Dragon,male,2,1,Galaxy Corporation,16,legacy
,unreported,La Défense Arena,arena,45000.0,Europe,France,Paris,1,G-Dragon,male,2,1,Galaxy Corporation,16,legacy
,unreported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,2,G-Dragon,male,2,1,Galaxy Corporation,16,legacy
,unreported,Taipei Dome,stadium,59833.0,Asia,Taiwan,Taipei,2,G-Dragon,male,2,1,Galaxy Corporation,16,legacy
,unreported,Vinhomes Ocean Park 3,concert hall,,Asia,Vietnam,Hung Yen,2,G-Dragon,male,2,1,Galaxy Corporation,16,legacy
49139.0,parcial,Gocheok Sky Dome,stadium,16744.0,Asia,South Korea,Seoul,3,G-Dragon,male,2,1,Galaxy Corporation,16,legacy
37761.0,reported,KSPO Dome,arena,15000.0,Asia,South Korea,Seoul,3,J-Hope,male,3,1,"Bighit,HYBE",2,rookie
27169.0,reported,Barclays Center,arena,20000.0,North America,United States,New York,2,J-Hope,male,3,1,"Bighit,HYBE",2,rookie
24756.0,reported,Allstate Arena,arena,22000.0,North America,United States,Rosemont,2,J-Hope,male,3,1,"Bighit,HYBE",2,rookie
33129.0,reported,Palacio de los Deportes,arena,26000.0,North America,Mexico,Mexico City,2,J-Hope,male,3,1,"Bighit,HYBE",2,rookie
26809.0,reported,Frost Bank Center,arena,19000.0,North America,United States,San Antonio,2,J-Hope,male,3,1,"Bighit,HYBE",2,rookie
